quota_index,project_id,total_correspondentes,expected_completes,country,1,16,17,19,2,25,27,profiler1010740,profiler1010744,profiler1010745,profiler1010852,profiler1011135,profiler186,profiler282,profiler702,profiler9
1069,156332,0,28,3,45-59,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1070,156332,0,28,3,45-59,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1071,156332,0,14,3,45-59,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1072,156332,0,14,3,45-59,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1077,156332,128,213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,155978,0,22,11,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,155978,0,22,11,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,155978,0,33,11,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,155978,0,33,11,55-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,155978,52,58,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1083,156354,0,50,7,25-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,156354,0,150,7,38-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,155859,33,367,3,0,0,0,0,0,0,0,0,0,0,37303587,0,0,0,0,0
1098,155859,365,35,3,0,0,0,0,0,0,0,0,0,0,37303588,0,0,0,0,0
1114,156283,26,73,1,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,156283,50,52,1,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,156283,59,40,1,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,156283,57,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1119,156283,31,44,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1120,156283,10,65,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1121,156092,16,484,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1122,155925,0,350,6,15-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,155925,0,300,6,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,155925,0,350,6,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,155925,300,200,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1126,155925,474,26,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1127,155925,219,131,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1128,155925,238,112,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1129,155925,100,200,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1130,156367,4,81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1131,156367,3,82,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1132,156367,7,78,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,156367,0,42,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,156367,0,42,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1136,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1137,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1138,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1139,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1140,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1141,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1142,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1143,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1144,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1145,156149,0,5,3,18-24,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1146,156149,0,5,3,18-24,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1147,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1148,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1149,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1150,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1151,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1152,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1153,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1154,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1155,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1156,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1157,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1158,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1159,156149,0,10,3,18-24,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1160,156149,0,10,3,25-34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1161,156149,0,10,3,25-34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1162,156149,0,10,3,25-34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1163,156149,0,10,3,25-34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1164,156149,0,10,3,25-34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1165,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1166,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1167,156149,0,14,3,25-34,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1168,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1169,156149,0,3,3,25-34,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1170,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1171,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1172,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1173,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1174,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1175,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1176,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1177,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1178,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1179,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1180,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1181,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1182,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1183,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1184,156149,0,5,3,25-34,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1185,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1186,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1187,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1188,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1189,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1190,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1191,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1192,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1193,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1194,156149,0,3,3,35-44,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1195,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1196,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1197,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1198,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1199,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1200,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1201,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1202,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1203,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1204,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1205,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1206,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1207,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1208,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1209,156149,0,5,3,35-44,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1210,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1211,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1212,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1213,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1214,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1215,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1216,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1217,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1218,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1219,156149,0,3,3,45-54,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1220,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1221,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1222,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1223,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1224,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1225,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1226,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1227,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1228,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1229,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1230,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1231,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1232,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1233,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1234,156149,0,4,3,45-54,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1235,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1236,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1237,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1238,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1239,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1240,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1241,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1242,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1243,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1244,156149,0,2,3,55-99,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1245,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1246,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1247,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1248,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1249,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1250,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1251,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1252,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1253,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1254,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1255,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1256,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1257,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1258,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1259,156149,0,4,3,55-99,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1260,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1261,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1262,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1263,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1264,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1265,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1266,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1267,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1268,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1269,156149,0,2,3,18-24,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1270,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1271,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1272,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1273,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1274,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1275,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1276,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1277,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1278,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1279,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1280,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1281,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1282,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1283,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1284,156149,0,4,3,18-24,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1285,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1286,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1287,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1288,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1289,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1290,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1291,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1292,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1293,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1294,156149,0,2,3,25-34,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1295,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1296,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1297,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1298,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1299,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1300,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1301,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1302,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1303,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1304,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1305,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1306,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1307,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1308,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1309,156149,0,4,3,25-34,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1310,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1311,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1312,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1313,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1314,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1315,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1316,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1317,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1318,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1319,156149,0,2,3,35-44,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1320,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1321,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1322,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1323,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1324,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1325,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1326,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1327,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1328,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1329,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1330,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1331,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1332,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1333,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1334,156149,0,4,3,35-44,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1335,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1336,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1337,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1338,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1339,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1340,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1341,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1342,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1343,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1344,156149,0,2,3,45-54,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1345,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1346,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1347,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1348,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1349,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1350,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1351,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1352,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1353,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1354,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1355,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1356,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1357,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1358,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1359,156149,0,4,3,45-54,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1360,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1361,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1362,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1363,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1364,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1365,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1366,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1367,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1368,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1369,156149,0,2,3,55-99,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1370,156149,0,4,3,55-99,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1371,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1372,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1373,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1374,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1375,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1376,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1377,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1378,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1379,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
1380,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1381,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1382,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1383,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1384,156149,0,6,3,55-99,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1385,148653,0,45,1,18-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,148653,0,10,1,45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,148653,0,45,1,55-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,148652,0,45,1,18-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,148652,0,10,1,45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,148652,0,45,1,55-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,148651,0,45,1,18-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,148651,0,10,1,45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,148651,0,45,1,55-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,148650,0,45,1,18-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,148650,0,10,1,45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,148650,0,45,1,55-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,156154,9,47,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1398,156154,12,6,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1399,156154,0,56,13,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,156154,0,18,13,25-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,156383,24,226,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1402,156383,24,226,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1403,156063,3,247,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
